frame_id	rectstat (12 bits, the left top rectangle is the lowest bit)
770	7	0
770	8	1
770	9	1
770	10	0
770	11	1
772	0	0
772	1	0
772	2	0
772	3	0
772	4	0
772	5	0
772	6	0
772	7	0
772	8	0
772	9	0
772	10	0
772	11	0
774	0	1
774	1	0
774	2	1
774	3	1
774	4	1
774	5	1
774	6	1
774	7	0
774	8	1
774	9	0
774	10	1
774	11	1
776	0	1
776	1	0
776	2	1
776	3	1
776	4	1
776	5	1
776	6	1
776	7	0
776	8	1
776	9	1
776	10	1
776	11	1
778	0	1
778	1	0
778	2	1
778	3	0
778	4	0
778	5	0
778	6	0
778	7	0
778	8	1
778	9	1
778	10	0
778	11	0
780	0	1
780	1	0
780	2	1
780	3	1
780	4	1
780	5	1
780	6	1
780	7	1
780	8	1
780	9	0
780	10	1
780	11	1
782	0	1
782	1	1
782	2	1
782	3	1
782	4	1
782	5	1
782	6	1
782	7	0
782	8	1
782	9	0
782	10	1
782	11	1
784	0	1
784	1	1
784	2	1
784	3	1
784	4	0
784	5	0
784	6	0
784	7	0
784	8	1
784	9	0
784	10	0
784	11	0
786	0	1
786	1	1
786	2	1
786	3	1
786	4	1
786	5	1
786	6	1
786	7	1
786	8	1
786	9	0
786	10	1
786	11	1
788	0	1
788	1	1
788	2	1
788	3	1
788	4	1
788	5	1
788	6	1
788	7	1
788	8	1
788	9	0
788	10	1
788	11	1
790	0	1
790	1	1
790	2	1
790	3	0
790	4	0
790	5	0
790	6	0
790	7	0
790	8	0
790	9	0
790	10	0
790	11	1
792	0	1
792	1	0
792	2	1
792	3	0
792	4	1
792	5	1
792	6	1
792	7	0
792	8	1
792	9	0
792	10	1
792	11	1
794	0	1
794	1	0
794	2	1
794	3	1
794	4	1
794	5	1
794	6	1
794	7	1
794	8	1
794	9	1
794	10	1
794	11	1
796	0	0
796	1	0
796	2	1
796	3	1
796	4	0
796	5	0
796	6	0
796	7	0
796	8	1
796	9	0
796	10	0
796	11	0
798	0	1
798	1	0
798	2	1
798	3	1
798	4	1
798	5	1
798	6	1
798	7	1
798	8	1
798	9	1
798	10	1
798	11	1
800	0	1
800	1	0
800	2	1
800	3	1
800	4	1
800	5	1
800	6	1
800	7	0
800	8	1
800	9	1
800	10	1
800	11	1
802	0	0
802	1	0
802	2	1
802	3	1
802	4	0
802	5	0
802	6	0
802	7	0
802	8	0
802	9	1
802	10	0
802	11	0
804	0	0
804	1	0
804	2	1
804	3	0
804	4	0
804	5	0
804	6	0
804	7	0
804	8	0
804	9	0
804	10	0
804	11	0
806	0	0
806	1	0
806	2	1
806	3	0
806	4	0
806	5	0
806	6	0
806	7	0
806	8	0
806	9	0
806	10	0
806	11	0
808	0	0
808	1	0
808	2	0
808	3	0
808	4	0
808	5	0
808	6	0
808	7	0
808	8	0
808	9	0
808	10	0
808	11	0
810	0	0
810	1	0
810	2	0
810	3	0
810	4	0
810	5	0
810	6	0
810	7	0
810	8	0
810	9	0
810	10	0
810	11	0
812	0	1
812	1	1
812	2	1
812	3	1
812	4	1
812	5	1
812	6	1
812	7	1
812	8	1
812	9	1
812	10	1
812	11	0
814	0	0
814	1	0
814	2	1
814	3	1
814	4	0
814	5	1
814	6	0
814	7	1
814	8	1
814	9	1
814	10	0
814	11	0
816	0	0
816	1	0
816	2	0
816	3	1
816	4	0
816	5	0
816	6	0
816	7	0
816	8	1
816	9	0
816	10	0
816	11	0
818	0	1
818	1	1
818	2	1
818	3	1
818	4	1
818	5	1
818	6	1
818	7	1
818	8	1
818	9	1
818	10	1
818	11	1
820	0	0
820	1	0
820	2	0
820	3	1
820	4	0
820	5	1
820	6	1
820	7	1
820	8	0
820	9	1
820	10	0
820	11	0
822	0	1
822	1	1
822	2	1
822	3	1
822	4	1
822	5	1
822	6	1
822	7	1
822	8	1
822	9	1
822	10	1
822	11	0
824	0	1
824	1	1
824	2	1
824	3	1
824	4	1
824	5	1
824	6	1
824	7	1
824	8	1
824	9	1
824	10	1
824	11	0
826	0	0
826	1	0
826	2	0
826	3	1
826	4	0
826	5	1
826	6	1
826	7	1
826	8	1
826	9	1
826	10	0
826	11	0
828	0	1
828	1	1
828	2	1
828	3	1
828	4	1
828	5	1
828	6	1
828	7	1
828	8	1
828	9	1
828	10	1
828	11	1
830	0	1
830	1	1
830	2	1
830	3	1
830	4	1
830	5	1
830	6	1
830	7	1
830	8	1
830	9	1
830	10	1
830	11	1
832	0	1
832	1	0
832	2	0
832	3	1
832	4	0
832	5	1
832	6	1
832	7	1
832	8	0
832	9	0
832	10	0
832	11	0
834	0	1
834	1	0
834	2	1
834	3	1
834	4	1
834	5	1
834	6	0
834	7	1
834	8	1
834	9	1
834	10	1
834	11	1
836	0	1
836	1	1
836	2	1
836	3	1
836	4	1
836	5	1
836	6	1
836	7	1
836	8	1
836	9	1
836	10	1
836	11	1
838	0	1
838	1	0
838	2	0
838	3	1
838	4	0
838	5	1
838	6	1
838	7	0
838	8	1
838	9	0
838	10	0
838	11	0
840	0	1
840	1	1
840	2	1
840	3	1
840	4	1
840	5	1
840	6	1
840	7	0
840	8	1
840	9	1
840	10	1
840	11	1
842	0	1
842	1	1
842	2	1
842	3	1
842	4	1
842	5	1
842	6	1
842	7	0
842	8	1
842	9	1
842	10	1
842	11	1
844	0	1
844	1	0
844	2	0
844	3	0
844	4	0
844	5	1
844	6	1
844	7	0
844	8	0
844	9	0
844	10	0
844	11	0
846	0	1
846	1	0
846	2	0
846	3	0
846	4	0
846	5	1
846	6	1
846	7	0
846	8	0
846	9	0
846	10	0
846	11	0
848	0	0
848	1	0
848	2	0
848	3	0
848	4	0
848	5	0
848	6	1
848	7	0
848	8	0
848	9	0
848	10	0
848	11	0
850	0	1
850	1	1
850	2	1
850	3	1
850	4	1
850	5	1
850	6	1
850	7	0
850	8	1
850	9	1
850	10	1
850	11	1
852	0	1
852	1	1
852	2	1
852	3	1
852	4	1
852	5	1
852	6	1
852	7	0
852	8	1
852	9	1
852	10	1
852	11	1
854	0	1
854	1	1
854	2	1
854	3	1
854	4	1
854	5	1
854	6	1
854	7	0
854	8	1
854	9	1
854	10	1
854	11	1
856	0	1
856	1	1
856	2	1
856	3	1
856	4	1
856	5	1
856	6	1
856	7	1
856	8	1
856	9	1
856	10	1
856	11	1
858	0	1
858	1	1
858	2	1
858	3	1
858	4	1
858	5	1
858	6	1
858	7	0
858	8	1
858	9	1
858	10	1
858	11	1
860	0	1
860	1	0
860	2	1
860	3	0
860	4	0
860	5	1
860	6	1
860	7	0
860	8	0
860	9	0
860	10	0
860	11	0
862	0	1
862	1	0
862	2	0
862	3	0
862	4	0
862	5	0
862	6	0
862	7	0
862	8	0
862	9	0
862	10	0
862	11	0
864	0	1
864	1	1
864	2	1
864	3	1
864	4	1
864	5	1
864	6	1
864	7	1
864	8	1
864	9	1
864	10	1
864	11	0
866	0	1
866	1	1
866	2	1
866	3	1
866	4	1
866	5	1
866	6	1
866	7	1
866	8	1
866	9	1
866	10	1
866	11	0
868	0	1
868	1	0
868	2	1
868	3	0
868	4	0
868	5	0
868	6	0
868	7	0
868	8	0
868	9	0
868	10	0
868	11	0
870	0	0
870	1	0
870	2	0
870	3	0
870	4	0
870	5	0
870	6	0
870	7	0
870	8	0
870	9	0
870	10	0
870	11	0
872	0	1
872	1	0
872	2	1
872	3	1
872	4	1
872	5	1
872	6	1
872	7	1
872	8	1
872	9	1
872	10	1
872	11	1
874	0	1
874	1	0
874	2	1
874	3	0
874	4	0
874	5	0
874	6	0
874	7	0
874	8	1
874	9	1
874	10	0
874	11	1
876	0	1
876	1	1
876	2	0
876	3	1
876	4	1
876	5	1
876	6	1
876	7	1
876	8	1
876	9	1
876	10	1
876	11	1
878	0	1
878	1	1
878	2	1
878	3	1
878	4	1
878	5	1
878	6	1
878	7	1
878	8	1
878	9	1
878	10	1
878	11	1
880	0	1
880	1	1
880	2	1
880	3	0
880	4	0
880	5	1
880	6	1
880	7	0
880	8	1
880	9	1
880	10	0
880	11	0
882	0	1
882	1	1
882	2	1
882	3	1
882	4	1
882	5	0
882	6	1
882	7	1
882	8	1
882	9	1
882	10	1
882	11	0
884	0	1
884	1	1
884	2	1
884	3	1
884	4	1
884	5	1
884	6	1
884	7	1
884	8	1
884	9	1
884	10	1
884	11	1
886	0	1
886	1	0
886	2	1
886	3	0
886	4	0
886	5	1
886	6	0
886	7	0
886	8	1
886	9	1
886	10	0
886	11	1
888	0	1
888	1	0
888	2	1
888	3	1
888	4	1
888	5	1
888	6	1
888	7	1
888	8	0
888	9	1
888	10	1
888	11	1
890	0	1
890	1	0
890	2	1
890	3	1
890	4	1
890	5	1
890	6	1
890	7	1
890	8	0
890	9	1
890	10	1
890	11	1
892	0	1
892	1	0
892	2	1
892	3	1
892	4	1
892	5	1
892	6	1
892	7	1
892	8	1
892	9	1
892	10	1
892	11	1
894	0	1
894	1	0
894	2	0
894	3	1
894	4	1
894	5	1
894	6	1
894	7	1
894	8	1
894	9	1
894	10	1
894	11	0
896	0	1
896	1	0
896	2	1
896	3	1
896	4	1
896	5	1
896	6	1
896	7	1
896	8	1
896	9	1
896	10	1
896	11	1
898	0	1
898	1	0
898	2	1
898	3	1
898	4	0
898	5	1
898	6	1
898	7	0
898	8	0
898	9	1
898	10	1
898	11	1
900	0	1
900	1	1
900	2	1
900	3	0
900	4	1
900	5	1
900	6	1
900	7	1
900	8	1
900	9	0
900	10	1
900	11	1
902	0	1
902	1	0
902	2	1
902	3	1
902	4	1
902	5	1
902	6	1
902	7	1
902	8	1
902	9	1
902	10	1
902	11	1
904	0	1
904	1	0
904	2	1
904	3	1
904	4	0
904	5	0
904	6	1
904	7	0
904	8	0
904	9	1
904	10	0
904	11	1
906	0	1
906	1	0
906	2	0
906	3	0
906	4	0
906	5	0
906	6	0
906	7	0
906	8	0
906	9	1
906	10	0
906	11	1
908	0	1
908	1	0
908	2	1
908	3	1
908	4	1
908	5	1
908	6	1
908	7	1
908	8	1
908	9	1
908	10	1
908	11	1
910	0	1
910	1	1
910	2	1
910	3	1
910	4	1
910	5	1
910	6	1
910	7	1
910	8	1
910	9	1
910	10	1
910	11	1
912	0	1
912	1	1
912	2	0
912	3	1
912	4	1
912	5	0
912	6	0
912	7	1
912	8	1
912	9	1
912	10	1
912	11	1
914	0	1
914	1	0
914	2	1
914	3	1
914	4	1
914	5	1
914	6	1
914	7	1
914	8	1
914	9	1
914	10	1
914	11	1
916	0	1
916	1	1
916	2	1
916	3	1
916	4	1
916	5	1
916	6	1
916	7	1
916	8	1
916	9	1
916	10	1
916	11	1
918	0	1
918	1	0
918	2	0
918	3	0
918	4	0
918	5	1
918	6	0
918	7	1
918	8	1
918	9	0
918	10	1
918	11	0
920	0	1
920	1	0
920	2	1
920	3	1
920	4	1
920	5	1
920	6	1
920	7	0
920	8	1
920	9	1
920	10	1
920	11	1
922	0	1
922	1	0
922	2	1
922	3	1
922	4	0
922	5	1
922	6	0
922	7	0
922	8	1
922	9	1
922	10	1
922	11	1
924	0	1
924	1	0
924	2	0
924	3	0
924	4	0
924	5	0
924	6	0
924	7	0
924	8	1
924	9	1
924	10	1
924	11	1
926	0	1
926	1	0
926	2	1
926	3	1
926	4	1
926	5	1
926	6	1
926	7	1
926	8	1
926	9	1
926	10	1
926	11	1
928	0	1
928	1	0
928	2	1
928	3	1
928	4	0
928	5	1
928	6	1
928	7	0
928	8	1
928	9	1
928	10	1
928	11	1
930	0	1
930	1	0
930	2	1
930	3	0
930	4	1
930	5	1
930	6	1
930	7	0
930	8	1
930	9	1
930	10	1
930	11	1
932	0	1
932	1	0
932	2	1
932	3	1
932	4	1
932	5	1
932	6	1
932	7	0
932	8	1
932	9	1
932	10	1
932	11	1
934	0	1
934	1	0
934	2	0
934	3	1
934	4	0
934	5	1
934	6	1
934	7	0
934	8	1
934	9	1
934	10	1
934	11	0
936	0	1
936	1	0
936	2	1
936	3	0
936	4	1
936	5	1
936	6	0
936	7	1
936	8	1
936	9	1
936	10	1
936	11	0
938	0	1
938	1	0
938	2	1
938	3	0
938	4	1
938	5	1
938	6	1
938	7	1
938	8	1
938	9	1
938	10	1
938	11	1
940	0	1
940	1	0
940	2	1
940	3	0
940	4	0
940	5	1
940	6	1
940	7	1
940	8	1
940	9	1
940	10	1
940	11	1
942	0	1
942	1	1
942	2	1
942	3	1
942	4	1
942	5	1
942	6	1
942	7	1
942	8	1
942	9	0
942	10	1
942	11	1
944	0	1
944	1	1
944	2	1
944	3	1
944	4	1
944	5	1
944	6	1
944	7	1
944	8	1
944	9	1
944	10	1
944	11	1
946	0	1
946	1	1
946	2	1
946	3	1
946	4	0
946	5	1
946	6	1
946	7	1
946	8	1
946	9	1
946	10	1
946	11	1
948	0	1
948	1	1
948	2	1
948	3	0
948	4	1
948	5	1
948	6	1
948	7	1
948	8	1
948	9	1
948	10	1
948	11	1
950	0	1
950	1	1
950	2	1
950	3	0
950	4	1
950	5	1
950	6	1
950	7	0
950	8	1
950	9	1
950	10	1
950	11	1
952	0	1
952	1	1
952	2	1
952	3	0
952	4	1
952	5	1
952	6	1
952	7	0
952	8	1
952	9	1
952	10	1
952	11	1
954	0	1
954	1	1
954	2	1
954	3	0
954	4	1
954	5	1
954	6	1
954	7	0
954	8	1
954	9	1
954	10	1
954	11	1
956	0	1
956	1	1
956	2	1
956	3	0
956	4	1
956	5	1
956	6	1
956	7	0
956	8	1
956	9	1
956	10	1
956	11	1
958	0	1
958	1	1
958	2	1
958	3	0
958	4	1
958	5	1
958	6	1
958	7	0
958	8	1
958	9	1
958	10	1
958	11	1
960	0	1
960	1	1
960	2	1
960	3	0
960	4	1
960	5	1
960	6	1
960	7	0
960	8	1
960	9	1
960	10	1
960	11	1
962	0	1
962	1	0
962	2	1
962	3	1
962	4	1
962	5	1
962	6	1
962	7	0
962	8	1
962	9	1
962	10	1
962	11	1
964	0	1
964	1	0
964	2	1
964	3	1
964	4	1
964	5	1
964	6	1
964	7	0
964	8	1
964	9	1
964	10	1
964	11	1
966	0	1
966	1	0
966	2	1
966	3	1
966	4	1
966	5	1
966	6	1
966	7	1
966	8	1
966	9	1
966	10	1
966	11	1
968	0	1
968	1	1
968	2	1
968	3	1
968	4	1
968	5	1
968	6	1
968	7	1
968	8	1
968	9	1
968	10	1
968	11	1
970	0	1
970	1	1
970	2	1
970	3	1
970	4	1
970	5	1
970	6	1
970	7	1
970	8	1
970	9	1
970	10	1
970	11	1
972	0	1
972	1	0
972	2	1
972	3	1
972	4	0
972	5	1
972	6	1
972	7	1
972	8	1
972	9	1
972	10	1
972	11	0
974	0	1
974	1	1
974	2	1
974	3	1
974	4	1
974	5	1
974	6	0
974	7	1
974	8	1
974	9	1
974	10	1
974	11	1
976	0	1
976	1	1
976	2	1
976	3	1
976	4	1
976	5	1
976	6	0
976	7	0
976	8	1
976	9	1
976	10	1
976	11	1
978	0	1
978	1	1
978	2	1
978	3	1
978	4	1
978	5	1
978	6	0
978	7	0
978	8	1
978	9	1
978	10	1
978	11	1
980	0	1
980	1	1
980	2	1
980	3	0
980	4	1
980	5	1
980	6	0
980	7	0
980	8	1
980	9	1
980	10	1
980	11	1
982	0	1
982	1	1
982	2	1
982	3	0
982	4	1
982	5	1
982	6	1
982	7	0
982	8	1
982	9	1
982	10	1
982	11	1
984	0	0
984	1	1
984	2	1
984	3	0
984	4	1
984	5	1
984	6	1
984	7	0
984	8	1
984	9	1
984	10	1
984	11	1
986	0	1
986	1	1
986	2	1
986	3	0
986	4	1
986	5	1
986	6	1
986	7	0
986	8	1
986	9	1
986	10	1
986	11	1
988	0	1
988	1	1
988	2	1
988	3	0
988	4	1
988	5	1
988	6	1
988	7	0
988	8	1
988	9	1
988	10	1
988	11	1
990	0	1
990	1	1
990	2	1
990	3	0
990	4	1
990	5	1
990	6	1
990	7	0
990	8	1
990	9	1
990	10	1
990	11	1
992	0	1
992	1	1
992	2	1
992	3	0
992	4	1
992	5	1
992	6	1
992	7	0
992	8	1
992	9	1
992	10	1
992	11	1
994	0	1
994	1	0
994	2	1
994	3	0
994	4	1
994	5	1
994	6	1
994	7	0
994	8	1
994	9	1
994	10	1
994	11	1
996	0	1
996	1	0
996	2	1
996	3	0
996	4	1
996	5	1
996	6	1
996	7	0
996	8	1
996	9	1
996	10	1
996	11	1
998	0	1
998	1	0
998	2	1
998	3	1
998	4	1
998	5	1
998	6	1
998	7	0
998	8	1
998	9	1
998	10	1
998	11	1
1000	0	1
1000	1	0
1000	2	1
1000	3	1
1000	4	1
1000	5	1
1000	6	1
1000	7	0
1000	8	1
1000	9	1
1000	10	1
1000	11	1
1002	0	1
1002	1	0
1002	2	1
1002	3	1
1002	4	1
1002	5	1
1002	6	1
1002	7	0
1002	8	1
1002	9	1
1002	10	1
1002	11	1
1004	0	1
1004	1	0
1004	2	1
1004	3	1
1004	4	1
1004	5	1
1004	6	1
1004	7	0
1004	8	1
1004	9	1
1004	10	1
1004	11	1
1006	0	1
1006	1	0
1006	2	1
1006	3	1
1006	4	1
1006	5	1
1006	6	1
1006	7	0
1006	8	1
1006	9	1
1006	10	1
1006	11	1
1008	0	1
1008	1	0
1008	2	1
1008	3	1
1008	4	1
1008	5	1
1008	6	1
1008	7	0
1008	8	1
1008	9	1
1008	10	1
1008	11	1
1010	0	1
1010	1	0
1010	2	1
1010	3	1
1010	4	1
1010	5	1
1010	6	1
1010	7	0
1010	8	1
1010	9	1
1010	10	1
1010	11	1
1012	0	1
1012	1	0
1012	2	1
1012	3	1
1012	4	1
1012	5	1
1012	6	1
1012	7	0
1012	8	1
1012	9	1
1012	10	1
1012	11	1
1014	0	1
1014	1	0
1014	2	1
1014	3	0
1014	4	0
1014	5	1
1014	6	1
1014	7	0
1014	8	1
1014	9	1
1014	10	1
1014	11	1
1016	0	1
1016	1	1
1016	2	1
1016	3	0
1016	4	1
1016	5	1
1016	6	1
1016	7	0
1016	8	1
1016	9	1
1016	10	1
1016	11	1
1018	0	1
1018	1	1
1018	2	1
1018	3	0
1018	4	1
1018	5	1
1018	6	1
1018	7	0
1018	8	1
1018	9	1
1018	10	1
1018	11	1
1020	0	1
1020	1	1
1020	2	1
1020	3	0
1020	4	1
1020	5	1
1020	6	1
1020	7	0
1020	8	1
1020	9	1
1020	10	1
1020	11	1
1022	0	1
1022	1	1
1022	2	1
1022	3	0
1022	4	1
1022	5	1
1022	6	1
1022	7	0
1022	8	1
1022	9	1
1022	10	1
1022	11	0
1024	0	1
1024	1	1
1024	2	1
1024	3	1
1024	4	1
1024	5	1
1024	6	1
1024	7	0
1024	8	1
1024	9	1
1024	10	1
1024	11	0
1026	0	1
1026	1	0
1026	2	1
1026	3	1
1026	4	1
1026	5	1
1026	6	1
1026	7	0
1026	8	1
1026	9	1
1026	10	1
1026	11	0
1028	0	1
1028	1	0
1028	2	1
1028	3	1
1028	4	1
1028	5	1
1028	6	1
1028	7	0
1028	8	1
1028	9	1
1028	10	1
1028	11	1
1030	0	1
1030	1	1
1030	2	1
1030	3	1
1030	4	1
1030	5	1
1030	6	1
1030	7	0
1030	8	1
1030	9	1
1030	10	1
1030	11	1
1032	0	1
1032	1	1
1032	2	1
1032	3	1
1032	4	1
1032	5	1
1032	6	1
1032	7	0
1032	8	1
1032	9	1
1032	10	1
1032	11	1
1034	0	1
1034	1	1
1034	2	1
1034	3	1
1034	4	0
1034	5	1
1034	6	1
1034	7	0
1034	8	1
1034	9	1
1034	10	1
1034	11	1
1036	0	1
1036	1	1
1036	2	1
1036	3	0
1036	4	1
1036	5	1
1036	6	0
1036	7	1
1036	8	1
1036	9	1
1036	10	1
1036	11	1
1038	0	1
1038	1	1
1038	2	1
1038	3	0
1038	4	1
1038	5	1
1038	6	1
1038	7	1
1038	8	1
1038	9	1
1038	10	1
1038	11	1
1040	0	1
1040	1	0
1040	2	1
1040	3	0
1040	4	1
1040	5	1
1040	6	1
1040	7	1
1040	8	1
1040	9	1
1040	10	1
1040	11	1
1042	0	1
1042	1	1
1042	2	1
1042	3	1
1042	4	1
1042	5	1
1042	6	1
1042	7	1
1042	8	1
1042	9	1
1042	10	0
1042	11	1
1044	0	1
1044	1	1
1044	2	1
1044	3	1
1044	4	1
1044	5	1
1044	6	1
1044	7	1
1044	8	1
1044	9	1
1044	10	1
1044	11	1
1046	0	1
1046	1	1
1046	2	1
1046	3	1
1046	4	1
1046	5	1
1046	6	1
1046	7	0
1046	8	1
1046	9	1
1046	10	1
1046	11	1
1048	0	1
1048	1	1
1048	2	1
1048	3	1
1048	4	1
1048	5	1
1048	6	1
1048	7	0
1048	8	1
1048	9	1
1048	10	1
1048	11	1
1050	0	1
1050	1	1
1050	2	1
1050	3	1
1050	4	1
1050	5	1
1050	6	1
1050	7	0
1050	8	1
1050	9	1
1050	10	1
1050	11	1
1052	0	1
1052	1	0
1052	2	1
1052	3	1
1052	4	1
1052	5	1
1052	6	1
1052	7	0
1052	8	1
1052	9	1
1052	10	1
1052	11	1
1054	0	1
1054	1	0
1054	2	1
1054	3	1
1054	4	1
1054	5	1
1054	6	1
1054	7	0
1054	8	1
1054	9	1
1054	10	1
1054	11	1
1056	0	1
1056	1	0
1056	2	1
1056	3	1
1056	4	1
1056	5	1
1056	6	1
1056	7	0
1056	8	1
1056	9	1
1056	10	1
1056	11	1
1058	0	1
1058	1	0
1058	2	1
1058	3	1
1058	4	1
1058	5	1
1058	6	1
1058	7	0
1058	8	1
1058	9	1
1058	10	1
1058	11	1
1060	0	1
1060	1	0
1060	2	1
1060	3	0
1060	4	1
1060	5	0
1060	6	1
1060	7	0
1060	8	1
1060	9	1
1060	10	1
1060	11	1
1062	0	1
1062	1	0
1062	2	1
1062	3	0
1062	4	1
1062	5	1
1062	6	1
1062	7	0
1062	8	1
1062	9	1
1062	10	1
1062	11	1
1064	0	1
1064	1	0
1064	2	1
1064	3	1
1064	4	1
1064	5	1
1064	6	1
1064	7	0
1064	8	1
1064	9	1
1064	10	1
1064	11	1
1066	0	1
1066	1	0
1066	2	1
1066	3	1
1066	4	0
1066	5	1
1066	6	1
1066	7	0
1066	8	1
1066	9	1
1066	10	1
1066	11	0
1068	0	1
1068	1	0
1068	2	1
1068	3	1
1068	4	1
1068	5	1
1068	6	0
1068	7	0
1068	8	1
1068	9	1
1068	10	1
1068	11	1
1070	0	1
1070	1	0
1070	2	1
1070	3	1
1070	4	1
1070	5	1
1070	6	1
1070	7	0
1070	8	1
1070	9	1
1070	10	1
1070	11	1
1072	0	1
1072	1	0
1072	2	1
1072	3	0
1072	4	1
1072	5	1
1072	6	1
1072	7	0
1072	8	1
1072	9	1
1072	10	1
1072	11	0
1074	0	1
1074	1	0
1074	2	1
1074	3	1
1074	4	1
1074	5	1
1074	6	1
1074	7	0
1074	8	1
1074	9	1
1074	10	1
1074	11	0
1076	0	1
1076	1	0
1076	2	1
1076	3	1
1076	4	1
1076	5	1
1076	6	1
1076	7	0
1076	8	1
1076	9	1
1076	10	1
1076	11	1
1078	0	1
1078	1	0
1078	2	1
1078	3	1
1078	4	1
1078	5	1
1078	6	1
1078	7	1
1078	8	1
1078	9	1
1078	10	1
1078	11	1
1080	0	1
1080	1	0
1080	2	1
1080	3	1
1080	4	1
1080	5	1
1080	6	1
1080	7	1
1080	8	1
1080	9	1
1080	10	1
1080	11	1
1082	0	1
1082	1	0
1082	2	1
1082	3	1
1082	4	1
1082	5	1
1082	6	1
1082	7	1
1082	8	1
1082	9	1
1082	10	1
1082	11	1
1084	0	1
1084	1	0
1084	2	1
1084	3	1
1084	4	1
1084	5	1
1084	6	1
1084	7	1
1084	8	1
1084	9	1
1084	10	1
1084	11	1
1086	0	1
1086	1	0
1086	2	1
1086	3	1
1086	4	1
1086	5	1
1086	6	1
1086	7	0
1086	8	1
1086	9	1
1086	10	1
1086	11	1
1088	0	1
1088	1	0
1088	2	1
1088	3	1
1088	4	1
1088	5	1
1088	6	1
1088	7	1
1088	8	1
1088	9	1
1088	10	1
1088	11	1
1090	0	1
1090	1	1
1090	2	1
1090	3	1
1090	4	1
1090	5	1
1090	6	1
1090	7	1
1090	8	1
1090	9	1
1090	10	1
1090	11	1
1092	0	1
1092	1	1
1092	2	1
1092	3	1
1092	4	1
1092	5	1
1092	6	1
1092	7	1
1092	8	1
1092	9	1
1092	10	1
1092	11	1
1094	0	1
1094	1	1
1094	2	1
1094	3	1
1094	4	1
1094	5	1
1094	6	1
1094	7	1
1094	8	1
1094	9	1
1094	10	1
1094	11	1
1096	0	1
1096	1	1
1096	2	1
1096	3	1
1096	4	0
1096	5	1
1096	6	1
1096	7	1
1096	8	1
1096	9	1
1096	10	0
1096	11	1
1098	0	1
1098	1	1
1098	2	1
1098	3	1
1098	4	1
1098	5	1
1098	6	1
1098	7	1
1098	8	1
1098	9	1
1098	10	1
1098	11	1
1100	0	1
1100	1	0
1100	2	1
1100	3	1
1100	4	1
1100	5	1
1100	6	1
1100	7	1
1100	8	1
1100	9	1
1100	10	1
1100	11	1
1102	0	1
1102	1	0
1102	2	1
1102	3	1
1102	4	1
1102	5	1
1102	6	1
1102	7	1
1102	8	1
1102	9	1
1102	10	1
1102	11	1
1104	0	1
1104	1	0
1104	2	1
1104	3	1
1104	4	1
1104	5	1
1104	6	1
1104	7	1
1104	8	1
1104	9	1
1104	10	1
1104	11	1
1106	0	1
1106	1	0
1106	2	1
1106	3	0
1106	4	0
1106	5	1
1106	6	0
1106	7	1
1106	8	1
1106	9	1
1106	10	0
1106	11	1
1108	0	1
1108	1	0
1108	2	1
1108	3	0
1108	4	1
1108	5	1
1108	6	1
1108	7	0
1108	8	1
1108	9	1
1108	10	1
1108	11	1
1110	0	1
1110	1	1
1110	2	1
1110	3	1
1110	4	1
1110	5	1
1110	6	1
1110	7	0
1110	8	1
1110	9	0
1110	10	1
1110	11	1
1112	0	1
1112	1	0
1112	2	1
1112	3	1
1112	4	1
1112	5	1
1112	6	1
1112	7	0
1112	8	1
1112	9	1
1112	10	1
1112	11	1
1114	0	1
1114	1	0
1114	2	1
1114	3	1
1114	4	1
1114	5	1
1114	6	1
1114	7	0
1114	8	1
1114	9	1
1114	10	1
1114	11	1
1116	0	1
1116	1	0
1116	2	1
1116	3	1
1116	4	0
1116	5	1
1116	6	1
1116	7	0
1116	8	1
1116	9	1
1116	10	0
1116	11	1
1118	0	1
1118	1	1
1118	2	1
1118	3	0
1118	4	1
1118	5	1
1118	6	1
1118	7	0
1118	8	1
1118	9	1
1118	10	1
1118	11	1
1120	0	1
1120	1	1
1120	2	1
1120	3	1
1120	4	1
1120	5	1
1120	6	1
1120	7	0
1120	8	1
1120	9	1
1120	10	1
1120	11	1
1122	0	1
1122	1	1
1122	2	1
1122	3	1
1122	4	1
1122	5	1
1122	6	1
1122	7	0
1122	8	1
1122	9	1
1122	10	1
1122	11	1
1124	0	1
1124	1	0
1124	2	1
1124	3	1
1124	4	1
1124	5	1
1124	6	1
1124	7	0
1124	8	1
1124	9	1
1124	10	1
1124	11	1
1126	0	1
1126	1	1
1126	2	1
1126	3	1
1126	4	1
1126	5	0
1126	6	1
1126	7	0
1126	8	1
1126	9	1
1126	10	1
1126	11	1
1128	0	1
1128	1	1
1128	2	1
1128	3	1
1128	4	1
1128	5	0
1128	6	1
1128	7	0
1128	8	1
1128	9	1
1128	10	1
1128	11	1
1130	0	1
1130	1	1
1130	2	1
1130	3	1
1130	4	1
1130	5	0
1130	6	1
1130	7	0
1130	8	1
1130	9	1
1130	10	1
1130	11	0
1132	0	1
1132	1	0
1132	2	1
1132	3	1
1132	4	1
1132	5	0
1132	6	1
1132	7	0
1132	8	1
1132	9	0
1132	10	1
1132	11	0
1134	0	1
1134	1	0
1134	2	1
1134	3	1
1134	4	1
1134	5	1
1134	6	1
1134	7	0
1134	8	1
1134	9	0
1134	10	1
1134	11	0
1136	0	1
1136	1	0
